RESPNUM_FK,question_code,rating_value
1529,Q10SAFE,5.0
1530,Q10SAFE,4.0
1531,Q10SAFE,4.0
1532,Q10SAFE,5.0
1533,Q10SAFE,5.0
1534,Q10SAFE,4.0
1535,Q10SAFE,5.0
1537,Q10SAFE,4.0
1538,Q10SAFE,3.0
1539,Q10SAFE,4.0
1540,Q10SAFE,5.0
1541,Q10SAFE,4.0
1542,Q10SAFE,5.0
1543,Q10SAFE,4.0
1544,Q10SAFE,4.0
1545,Q10SAFE,5.0
1546,Q10SAFE,5.0
1547,Q10SAFE,5.0
1548,Q10SAFE,4.0
1549,Q10SAFE,5.0
1550,Q10SAFE,3.0
1551,Q10SAFE,5.0
2202,Q10SAFE,4.0
1552,Q10SAFE,5.0
1553,Q10SAFE,4.0
1554,Q10SAFE,4.0
1555,Q10SAFE,5.0
1556,Q10SAFE,5.0
1557,Q10SAFE,5.0
1558,Q10SAFE,5.0
1559,Q10SAFE,5.0
1560,Q10SAFE,5.0
1561,Q10SAFE,4.0
1562,Q10SAFE,4.0
1563,Q10SAFE,4.0
1564,Q10SAFE,4.0
1565,Q10SAFE,5.0
1566,Q10SAFE,5.0
1567,Q10SAFE,5.0
1568,Q10SAFE,5.0
1569,Q10SAFE,4.0
1571,Q10SAFE,2.0
1572,Q10SAFE,5.0
1573,Q10SAFE,4.0
1574,Q10SAFE,5.0
1575,Q10SAFE,4.0
1576,Q10SAFE,5.0
1577,Q10SAFE,5.0
1578,Q10SAFE,4.0
1579,Q10SAFE,3.0
1580,Q10SAFE,5.0
1581,Q10SAFE,4.0
1582,Q10SAFE,4.0
1583,Q10SAFE,4.0
1584,Q10SAFE,4.0
1585,Q10SAFE,4.0
1586,Q10SAFE,5.0
1587,Q10SAFE,4.0
1588,Q10SAFE,4.0
1589,Q10SAFE,3.0
1590,Q10SAFE,4.0
1591,Q10SAFE,2.0
1592,Q10SAFE,3.0
1593,Q10SAFE,4.0
1594,Q10SAFE,5.0
1595,Q10SAFE,5.0
1596,Q10SAFE,4.0
1597,Q10SAFE,4.0
1598,Q10SAFE,4.0
1599,Q10SAFE,5.0
1600,Q10SAFE,3.0
1601,Q10SAFE,5.0
1602,Q10SAFE,5.0
1603,Q10SAFE,5.0
1604,Q10SAFE,5.0
1605,Q10SAFE,5.0
1606,Q10SAFE,2.0
1607,Q10SAFE,4.0
1608,Q10SAFE,3.0
1609,Q10SAFE,4.0
1610,Q10SAFE,4.0
1611,Q10SAFE,5.0
1612,Q10SAFE,5.0
1613,Q10SAFE,3.0
1614,Q10SAFE,4.0
1615,Q10SAFE,4.0
1616,Q10SAFE,5.0
1617,Q10SAFE,4.0
1618,Q10SAFE,5.0
1619,Q10SAFE,3.0
1620,Q10SAFE,3.0
1621,Q10SAFE,5.0
1622,Q10SAFE,4.0
1623,Q10SAFE,4.0
1624,Q10SAFE,4.0
1625,Q10SAFE,4.0
1626,Q10SAFE,5.0
1627,Q10SAFE,4.0
1628,Q10SAFE,4.0
1629,Q10SAFE,5.0
1630,Q10SAFE,4.0
1632,Q10SAFE,4.0
1634,Q10SAFE,5.0
1635,Q10SAFE,3.0
1636,Q10SAFE,5.0
1637,Q10SAFE,5.0
1638,Q10SAFE,3.0
1639,Q10SAFE,3.0
1640,Q10SAFE,4.0
1641,Q10SAFE,3.0
1642,Q10SAFE,5.0
1643,Q10SAFE,4.0
1644,Q10SAFE,5.0
1645,Q10SAFE,5.0
1646,Q10SAFE,3.0
1647,Q10SAFE,4.0
1648,Q10SAFE,4.0
1649,Q10SAFE,4.0
1650,Q10SAFE,4.0
1651,Q10SAFE,4.0
1652,Q10SAFE,4.0
1653,Q10SAFE,3.0
1655,Q10SAFE,4.0
1656,Q10SAFE,5.0
1657,Q10SAFE,3.0
1658,Q10SAFE,4.0
1659,Q10SAFE,4.0
1660,Q10SAFE,5.0
1661,Q10SAFE,4.0
1662,Q10SAFE,3.0
1663,Q10SAFE,5.0
1664,Q10SAFE,5.0
1665,Q10SAFE,4.0
1666,Q10SAFE,4.0
1667,Q10SAFE,5.0
1668,Q10SAFE,4.0
1669,Q10SAFE,4.0
1670,Q10SAFE,5.0
1671,Q10SAFE,4.0
1672,Q10SAFE,4.0
1673,Q10SAFE,4.0
1674,Q10SAFE,5.0
1675,Q10SAFE,5.0
1676,Q10SAFE,5.0
1677,Q10SAFE,4.0
1678,Q10SAFE,5.0
1679,Q10SAFE,4.0
1680,Q10SAFE,4.0
1681,Q10SAFE,4.0
1682,Q10SAFE,5.0
1683,Q10SAFE,4.0
1684,Q10SAFE,5.0
1685,Q10SAFE,4.0
1686,Q10SAFE,4.0
1687,Q10SAFE,4.0
1688,Q10SAFE,4.0
1689,Q10SAFE,4.0
1690,Q10SAFE,4.0
1691,Q10SAFE,4.0
1692,Q10SAFE,5.0
1693,Q10SAFE,5.0
1694,Q10SAFE,4.0
1695,Q10SAFE,3.0
1696,Q10SAFE,4.0
1697,Q10SAFE,4.0
1698,Q10SAFE,3.0
1699,Q10SAFE,3.0
1700,Q10SAFE,2.0
1701,Q10SAFE,5.0
1702,Q10SAFE,5.0
1703,Q10SAFE,5.0
1704,Q10SAFE,5.0
2322,Q10SAFE,5.0
1705,Q10SAFE,5.0
1707,Q10SAFE,5.0
1708,Q10SAFE,5.0
1709,Q10SAFE,3.0
1710,Q10SAFE,5.0
1711,Q10SAFE,5.0
1712,Q10SAFE,3.0
1713,Q10SAFE,3.0
1714,Q10SAFE,5.0
1715,Q10SAFE,5.0
1716,Q10SAFE,5.0
1717,Q10SAFE,5.0
1718,Q10SAFE,5.0
1719,Q10SAFE,5.0
1720,Q10SAFE,4.0
1721,Q10SAFE,5.0
1722,Q10SAFE,5.0
1723,Q10SAFE,4.0
1724,Q10SAFE,3.0
1725,Q10SAFE,3.0
1726,Q10SAFE,5.0
1727,Q10SAFE,4.0
1728,Q10SAFE,5.0
1729,Q10SAFE,4.0
1730,Q10SAFE,3.0
1731,Q10SAFE,4.0
1732,Q10SAFE,4.0
1733,Q10SAFE,3.0
1734,Q10SAFE,3.0
1735,Q10SAFE,5.0
1736,Q10SAFE,4.0
1737,Q10SAFE,4.0
1738,Q10SAFE,4.0
1739,Q10SAFE,4.0
1740,Q10SAFE,5.0
1741,Q10SAFE,3.0
1742,Q10SAFE,3.0
1743,Q10SAFE,5.0
1744,Q10SAFE,3.0
1745,Q10SAFE,5.0
1746,Q10SAFE,5.0
1747,Q10SAFE,3.0
1748,Q10SAFE,3.0
1749,Q10SAFE,4.0
1750,Q10SAFE,4.0
1751,Q10SAFE,4.0
1752,Q10SAFE,4.0
1753,Q10SAFE,5.0
1754,Q10SAFE,4.0
1755,Q10SAFE,4.0
1756,Q10SAFE,4.0
1757,Q10SAFE,4.0
1758,Q10SAFE,4.0
1759,Q10SAFE,4.0
1760,Q10SAFE,5.0
1761,Q10SAFE,4.0
1762,Q10SAFE,4.0
1763,Q10SAFE,4.0
1764,Q10SAFE,4.0
1765,Q10SAFE,4.0
1766,Q10SAFE,3.0
1767,Q10SAFE,5.0
1768,Q10SAFE,4.0
1769,Q10SAFE,5.0
1771,Q10SAFE,3.0
1772,Q10SAFE,5.0
1773,Q10SAFE,4.0
1774,Q10SAFE,4.0
1775,Q10SAFE,3.0
1776,Q10SAFE,4.0
1777,Q10SAFE,4.0
1778,Q10SAFE,4.0
1779,Q10SAFE,4.0
1780,Q10SAFE,4.0
1781,Q10SAFE,4.0
1782,Q10SAFE,5.0
1783,Q10SAFE,4.0
1784,Q10SAFE,5.0
1785,Q10SAFE,5.0
1786,Q10SAFE,4.0
1787,Q10SAFE,4.0
1788,Q10SAFE,4.0
1789,Q10SAFE,5.0
2597,Q10SAFE,5.0
1790,Q10SAFE,5.0
1791,Q10SAFE,5.0
1792,Q10SAFE,4.0
1793,Q10SAFE,5.0
1794,Q10SAFE,4.0
1795,Q10SAFE,5.0
1796,Q10SAFE,5.0
1797,Q10SAFE,4.0
1798,Q10SAFE,4.0
1799,Q10SAFE,5.0
1800,Q10SAFE,5.0
1801,Q10SAFE,5.0
1802,Q10SAFE,4.0
1803,Q10SAFE,5.0
1804,Q10SAFE,4.0
1805,Q10SAFE,5.0
1806,Q10SAFE,5.0
1807,Q10SAFE,3.0
1808,Q10SAFE,5.0
1809,Q10SAFE,4.0
1810,Q10SAFE,5.0
1811,Q10SAFE,3.0
1813,Q10SAFE,5.0
1814,Q10SAFE,4.0
1815,Q10SAFE,4.0
1816,Q10SAFE,4.0
1817,Q10SAFE,5.0
1818,Q10SAFE,5.0
1819,Q10SAFE,4.0
1820,Q10SAFE,5.0
1821,Q10SAFE,5.0
2616,Q10SAFE,5.0
1822,Q10SAFE,5.0
1824,Q10SAFE,4.0
1825,Q10SAFE,5.0
1826,Q10SAFE,5.0
1827,Q10SAFE,4.0
1828,Q10SAFE,4.0
1829,Q10SAFE,5.0
1830,Q10SAFE,4.0
1831,Q10SAFE,5.0
1832,Q10SAFE,5.0
1833,Q10SAFE,3.0
1834,Q10SAFE,5.0
1835,Q10SAFE,4.0
1836,Q10SAFE,4.0
1837,Q10SAFE,3.0
1838,Q10SAFE,4.0
1841,Q10SAFE,4.0
1842,Q10SAFE,4.0
1843,Q10SAFE,5.0
1844,Q10SAFE,4.0
1845,Q10SAFE,4.0
1846,Q10SAFE,4.0
1847,Q10SAFE,5.0
1848,Q10SAFE,4.0
1849,Q10SAFE,5.0
1850,Q10SAFE,4.0
1851,Q10SAFE,5.0
1852,Q10SAFE,3.0
1853,Q10SAFE,4.0
1854,Q10SAFE,5.0
1855,Q10SAFE,4.0
1856,Q10SAFE,4.0
1857,Q10SAFE,4.0
1858,Q10SAFE,5.0
1859,Q10SAFE,4.0
1860,Q10SAFE,4.0
1861,Q10SAFE,3.0
1862,Q10SAFE,5.0
1863,Q10SAFE,5.0
1864,Q10SAFE,5.0
1865,Q10SAFE,5.0
1866,Q10SAFE,3.0
1867,Q10SAFE,3.0
1868,Q10SAFE,5.0
1869,Q10SAFE,4.0
1870,Q10SAFE,5.0
1871,Q10SAFE,3.0
1872,Q10SAFE,5.0
1873,Q10SAFE,5.0
1874,Q10SAFE,5.0
1875,Q10SAFE,4.0
1876,Q10SAFE,5.0
1877,Q10SAFE,5.0
1878,Q10SAFE,5.0
1879,Q10SAFE,4.0
1880,Q10SAFE,5.0
1881,Q10SAFE,5.0
1882,Q10SAFE,5.0
1883,Q10SAFE,5.0
1884,Q10SAFE,5.0
1885,Q10SAFE,3.0
1886,Q10SAFE,3.0
1887,Q10SAFE,5.0
1888,Q10SAFE,4.0
1889,Q10SAFE,4.0
1890,Q10SAFE,4.0
1891,Q10SAFE,5.0
1892,Q10SAFE,5.0
1893,Q10SAFE,4.0
1894,Q10SAFE,4.0
1895,Q10SAFE,5.0
1896,Q10SAFE,5.0
1897,Q10SAFE,5.0
1898,Q10SAFE,5.0
1899,Q10SAFE,5.0
1900,Q10SAFE,5.0
1901,Q10SAFE,5.0
1902,Q10SAFE,5.0
1903,Q10SAFE,3.0
1904,Q10SAFE,3.0
1905,Q10SAFE,4.0
1906,Q10SAFE,4.0
1907,Q10SAFE,4.0
1908,Q10SAFE,4.0
1909,Q10SAFE,5.0
1910,Q10SAFE,4.0
1911,Q10SAFE,3.0
1912,Q10SAFE,4.0
1913,Q10SAFE,4.0
1914,Q10SAFE,3.0
1915,Q10SAFE,5.0
1916,Q10SAFE,3.0
1917,Q10SAFE,3.0
1918,Q10SAFE,4.0
1919,Q10SAFE,5.0
1920,Q10SAFE,5.0
1921,Q10SAFE,3.0
1922,Q10SAFE,5.0
1923,Q10SAFE,4.0
1924,Q10SAFE,5.0
1925,Q10SAFE,5.0
1926,Q10SAFE,4.0
1927,Q10SAFE,4.0
1928,Q10SAFE,4.0
1929,Q10SAFE,4.0
1930,Q10SAFE,5.0
1931,Q10SAFE,3.0
1932,Q10SAFE,4.0
1933,Q10SAFE,3.0
1934,Q10SAFE,5.0
1935,Q10SAFE,4.0
1936,Q10SAFE,5.0
1937,Q10SAFE,4.0
1938,Q10SAFE,5.0
1939,Q10SAFE,4.0
1940,Q10SAFE,5.0
1941,Q10SAFE,4.0
1942,Q10SAFE,5.0
1944,Q10SAFE,5.0
1945,Q10SAFE,3.0
1946,Q10SAFE,3.0
1947,Q10SAFE,5.0
1948,Q10SAFE,5.0
1949,Q10SAFE,4.0
1950,Q10SAFE,4.0
1951,Q10SAFE,4.0
1954,Q10SAFE,5.0
1955,Q10SAFE,5.0
1956,Q10SAFE,3.0
1957,Q10SAFE,4.0
1958,Q10SAFE,5.0
1959,Q10SAFE,4.0
1960,Q10SAFE,3.0
1961,Q10SAFE,3.0
1962,Q10SAFE,5.0
1963,Q10SAFE,5.0
1964,Q10SAFE,4.0
1965,Q10SAFE,4.0
1966,Q10SAFE,5.0
1967,Q10SAFE,4.0
1968,Q10SAFE,5.0
1969,Q10SAFE,5.0
1970,Q10SAFE,4.0
1971,Q10SAFE,4.0
1972,Q10SAFE,5.0
1973,Q10SAFE,5.0
1974,Q10SAFE,4.0
1975,Q10SAFE,5.0
1976,Q10SAFE,5.0
1977,Q10SAFE,4.0
1978,Q10SAFE,5.0
1979,Q10SAFE,5.0
1980,Q10SAFE,3.0
1981,Q10SAFE,5.0
1982,Q10SAFE,4.0
1983,Q10SAFE,4.0
1984,Q10SAFE,5.0
1985,Q10SAFE,5.0
1986,Q10SAFE,5.0
1987,Q10SAFE,4.0
1988,Q10SAFE,5.0
1989,Q10SAFE,3.0
1990,Q10SAFE,4.0
1991,Q10SAFE,5.0
1992,Q10SAFE,4.0
1993,Q10SAFE,4.0
1994,Q10SAFE,5.0
1995,Q10SAFE,5.0
1996,Q10SAFE,5.0
1997,Q10SAFE,5.0
1998,Q10SAFE,5.0
1999,Q10SAFE,4.0
2000,Q10SAFE,5.0
2001,Q10SAFE,5.0
2002,Q10SAFE,5.0
2003,Q10SAFE,4.0
2004,Q10SAFE,4.0
2005,Q10SAFE,5.0
2006,Q10SAFE,4.0
2007,Q10SAFE,4.0
2008,Q10SAFE,4.0
2009,Q10SAFE,4.0
2010,Q10SAFE,4.0
2011,Q10SAFE,5.0
2012,Q10SAFE,4.0
2013,Q10SAFE,4.0
2014,Q10SAFE,5.0
2015,Q10SAFE,4.0
2016,Q10SAFE,5.0
2017,Q10SAFE,4.0
2018,Q10SAFE,5.0
2019,Q10SAFE,4.0
2020,Q10SAFE,4.0
2021,Q10SAFE,4.0
2022,Q10SAFE,5.0
2023,Q10SAFE,5.0
2025,Q10SAFE,5.0
2026,Q10SAFE,4.0
2027,Q10SAFE,5.0
2028,Q10SAFE,5.0
2029,Q10SAFE,5.0
2030,Q10SAFE,4.0
2031,Q10SAFE,4.0
2032,Q10SAFE,4.0
2033,Q10SAFE,5.0
2034,Q10SAFE,4.0
2035,Q10SAFE,5.0
2036,Q10SAFE,5.0
2037,Q10SAFE,5.0
2038,Q10SAFE,5.0
2039,Q10SAFE,5.0
2040,Q10SAFE,4.0
2042,Q10SAFE,5.0
2043,Q10SAFE,5.0
2044,Q10SAFE,4.0
2045,Q10SAFE,3.0
2046,Q10SAFE,5.0
2047,Q10SAFE,4.0
2048,Q10SAFE,5.0
2049,Q10SAFE,5.0
2050,Q10SAFE,4.0
2051,Q10SAFE,5.0
2052,Q10SAFE,5.0
2053,Q10SAFE,4.0
2054,Q10SAFE,3.0
2055,Q10SAFE,5.0
2056,Q10SAFE,5.0
2057,Q10SAFE,5.0
2058,Q10SAFE,5.0
2059,Q10SAFE,3.0
2060,Q10SAFE,5.0
2061,Q10SAFE,5.0
2063,Q10SAFE,5.0
2064,Q10SAFE,4.0
2065,Q10SAFE,4.0
2066,Q10SAFE,4.0
2067,Q10SAFE,3.0
2068,Q10SAFE,5.0
2069,Q10SAFE,5.0
2070,Q10SAFE,5.0
2071,Q10SAFE,3.0
2072,Q10SAFE,5.0
2073,Q10SAFE,3.0
2074,Q10SAFE,5.0
2075,Q10SAFE,5.0
2076,Q10SAFE,5.0
2078,Q10SAFE,5.0
2079,Q10SAFE,5.0
2080,Q10SAFE,5.0
2081,Q10SAFE,5.0
2082,Q10SAFE,5.0
2083,Q10SAFE,4.0
2084,Q10SAFE,5.0
2085,Q10SAFE,5.0
2086,Q10SAFE,4.0
2087,Q10SAFE,5.0
2088,Q10SAFE,5.0
2089,Q10SAFE,5.0
2090,Q10SAFE,4.0
2091,Q10SAFE,4.0
2092,Q10SAFE,5.0
2093,Q10SAFE,5.0
2094,Q10SAFE,5.0
2095,Q10SAFE,5.0
2096,Q10SAFE,5.0
2097,Q10SAFE,5.0
2098,Q10SAFE,5.0
2099,Q10SAFE,5.0
2100,Q10SAFE,3.0
2101,Q10SAFE,4.0
2102,Q10SAFE,4.0
2103,Q10SAFE,4.0
2104,Q10SAFE,3.0
2106,Q10SAFE,4.0
2107,Q10SAFE,4.0
2108,Q10SAFE,5.0
2109,Q10SAFE,5.0
2110,Q10SAFE,3.0
2111,Q10SAFE,3.0
2112,Q10SAFE,3.0
2113,Q10SAFE,5.0
2114,Q10SAFE,3.0
2115,Q10SAFE,5.0
2116,Q10SAFE,5.0
2117,Q10SAFE,5.0
2118,Q10SAFE,3.0
2119,Q10SAFE,5.0
2120,Q10SAFE,4.0
2121,Q10SAFE,4.0
2122,Q10SAFE,4.0
2123,Q10SAFE,4.0
2124,Q10SAFE,5.0
2125,Q10SAFE,3.0
2126,Q10SAFE,3.0
2127,Q10SAFE,5.0
2128,Q10SAFE,5.0
2129,Q10SAFE,4.0
2130,Q10SAFE,5.0
2131,Q10SAFE,5.0
2132,Q10SAFE,5.0
2133,Q10SAFE,5.0
2134,Q10SAFE,4.0
2135,Q10SAFE,5.0
2136,Q10SAFE,4.0
2137,Q10SAFE,5.0
2138,Q10SAFE,4.0
2139,Q10SAFE,4.0
2140,Q10SAFE,5.0
2141,Q10SAFE,5.0
2142,Q10SAFE,3.0
2143,Q10SAFE,5.0
2144,Q10SAFE,4.0
2145,Q10SAFE,4.0
2146,Q10SAFE,5.0
2147,Q10SAFE,5.0
2148,Q10SAFE,3.0
2149,Q10SAFE,4.0
2150,Q10SAFE,5.0
2151,Q10SAFE,4.0
2152,Q10SAFE,4.0
2153,Q10SAFE,5.0
2154,Q10SAFE,5.0
2155,Q10SAFE,4.0
2156,Q10SAFE,1.0
2157,Q10SAFE,5.0
2158,Q10SAFE,5.0
2159,Q10SAFE,5.0
2160,Q10SAFE,4.0
2161,Q10SAFE,4.0
2162,Q10SAFE,4.0
2163,Q10SAFE,5.0
2164,Q10SAFE,5.0
2165,Q10SAFE,5.0
2166,Q10SAFE,3.0
2167,Q10SAFE,5.0
2168,Q10SAFE,4.0
2169,Q10SAFE,3.0
2170,Q10SAFE,5.0
2171,Q10SAFE,4.0
2172,Q10SAFE,3.0
2173,Q10SAFE,4.0
2174,Q10SAFE,3.0
2175,Q10SAFE,5.0
2176,Q10SAFE,3.0
2177,Q10SAFE,5.0
2178,Q10SAFE,5.0
2179,Q10SAFE,3.0
2180,Q10SAFE,5.0
2181,Q10SAFE,3.0
2182,Q10SAFE,5.0
2183,Q10SAFE,4.0
2184,Q10SAFE,3.0
2185,Q10SAFE,3.0
2186,Q10SAFE,5.0
2187,Q10SAFE,3.0
2188,Q10SAFE,5.0
2189,Q10SAFE,5.0
2190,Q10SAFE,4.0
2191,Q10SAFE,5.0
2192,Q10SAFE,4.0
2193,Q10SAFE,2.0
2194,Q10SAFE,3.0
2195,Q10SAFE,5.0
2196,Q10SAFE,5.0
2197,Q10SAFE,4.0
2198,Q10SAFE,5.0
2199,Q10SAFE,5.0
2200,Q10SAFE,5.0
2201,Q10SAFE,3.0
2203,Q10SAFE,4.0
2204,Q10SAFE,3.0
2205,Q10SAFE,5.0
2206,Q10SAFE,5.0
2207,Q10SAFE,4.0
2208,Q10SAFE,4.0
2209,Q10SAFE,5.0
2210,Q10SAFE,5.0
2211,Q10SAFE,4.0
2212,Q10SAFE,5.0
2213,Q10SAFE,4.0
2214,Q10SAFE,5.0
2215,Q10SAFE,4.0
2216,Q10SAFE,4.0
2218,Q10SAFE,3.0
2219,Q10SAFE,5.0
2220,Q10SAFE,5.0
2221,Q10SAFE,5.0
2222,Q10SAFE,3.0
2223,Q10SAFE,4.0
2224,Q10SAFE,5.0
2225,Q10SAFE,3.0
2226,Q10SAFE,5.0
2227,Q10SAFE,5.0
2228,Q10SAFE,4.0
2229,Q10SAFE,5.0
2230,Q10SAFE,5.0
2231,Q10SAFE,3.0
2232,Q10SAFE,5.0
2233,Q10SAFE,5.0
2234,Q10SAFE,4.0
2235,Q10SAFE,5.0
2236,Q10SAFE,5.0
2237,Q10SAFE,5.0
2238,Q10SAFE,3.0
2239,Q10SAFE,4.0
2240,Q10SAFE,4.0
2241,Q10SAFE,4.0
2242,Q10SAFE,5.0
2243,Q10SAFE,3.0
2244,Q10SAFE,4.0
2245,Q10SAFE,4.0
2246,Q10SAFE,5.0
2247,Q10SAFE,5.0
2248,Q10SAFE,5.0
2249,Q10SAFE,4.0
2250,Q10SAFE,4.0
2251,Q10SAFE,4.0
2252,Q10SAFE,4.0
2253,Q10SAFE,3.0
2254,Q10SAFE,5.0
2255,Q10SAFE,5.0
2256,Q10SAFE,5.0
2257,Q10SAFE,5.0
2258,Q10SAFE,5.0
2259,Q10SAFE,4.0
2260,Q10SAFE,4.0
2262,Q10SAFE,5.0
2263,Q10SAFE,4.0
2264,Q10SAFE,5.0
2265,Q10SAFE,5.0
2266,Q10SAFE,5.0
2267,Q10SAFE,4.0
2268,Q10SAFE,5.0
2269,Q10SAFE,3.0
2270,Q10SAFE,4.0
2271,Q10SAFE,5.0
2272,Q10SAFE,4.0
2274,Q10SAFE,4.0
2275,Q10SAFE,4.0
2276,Q10SAFE,5.0
2277,Q10SAFE,4.0
2278,Q10SAFE,4.0
2279,Q10SAFE,5.0
2280,Q10SAFE,5.0
2281,Q10SAFE,5.0
2282,Q10SAFE,4.0
2283,Q10SAFE,4.0
2284,Q10SAFE,4.0
2285,Q10SAFE,4.0
2286,Q10SAFE,5.0
2287,Q10SAFE,4.0
2288,Q10SAFE,5.0
2289,Q10SAFE,5.0
2290,Q10SAFE,4.0
2291,Q10SAFE,4.0
2292,Q10SAFE,1.0
2293,Q10SAFE,5.0
2294,Q10SAFE,5.0
2295,Q10SAFE,4.0
2296,Q10SAFE,4.0
2297,Q10SAFE,3.0
2298,Q10SAFE,4.0
2299,Q10SAFE,5.0
2300,Q10SAFE,5.0
2301,Q10SAFE,5.0
2302,Q10SAFE,5.0
2303,Q10SAFE,5.0
2304,Q10SAFE,3.0
2305,Q10SAFE,5.0
2306,Q10SAFE,5.0
2307,Q10SAFE,3.0
2308,Q10SAFE,4.0
2309,Q10SAFE,4.0
2310,Q10SAFE,5.0
2311,Q10SAFE,4.0
2312,Q10SAFE,5.0
2313,Q10SAFE,5.0
2314,Q10SAFE,4.0
2315,Q10SAFE,4.0
2316,Q10SAFE,3.0
2317,Q10SAFE,5.0
2318,Q10SAFE,5.0
2319,Q10SAFE,5.0
2320,Q10SAFE,4.0
2321,Q10SAFE,5.0
2323,Q10SAFE,4.0
2325,Q10SAFE,5.0
2326,Q10SAFE,3.0
2327,Q10SAFE,5.0
2328,Q10SAFE,4.0
2329,Q10SAFE,5.0
2330,Q10SAFE,4.0
2331,Q10SAFE,4.0
2332,Q10SAFE,5.0
2333,Q10SAFE,4.0
2334,Q10SAFE,5.0
2335,Q10SAFE,5.0
2336,Q10SAFE,4.0
2337,Q10SAFE,4.0
2338,Q10SAFE,4.0
2339,Q10SAFE,5.0
2340,Q10SAFE,5.0
2341,Q10SAFE,4.0
2342,Q10SAFE,5.0
2343,Q10SAFE,1.0
2344,Q10SAFE,5.0
2345,Q10SAFE,5.0
2346,Q10SAFE,5.0
2347,Q10SAFE,3.0
2348,Q10SAFE,5.0
2349,Q10SAFE,5.0
2350,Q10SAFE,4.0
2351,Q10SAFE,4.0
2352,Q10SAFE,5.0
2353,Q10SAFE,5.0
2354,Q10SAFE,3.0
2355,Q10SAFE,5.0
2356,Q10SAFE,5.0
2357,Q10SAFE,5.0
2358,Q10SAFE,4.0
2359,Q10SAFE,5.0
2360,Q10SAFE,5.0
2361,Q10SAFE,4.0
2362,Q10SAFE,5.0
2363,Q10SAFE,4.0
2364,Q10SAFE,5.0
2365,Q10SAFE,4.0
2366,Q10SAFE,5.0
2367,Q10SAFE,3.0
2368,Q10SAFE,3.0
2369,Q10SAFE,4.0
2370,Q10SAFE,5.0
2371,Q10SAFE,5.0
2372,Q10SAFE,4.0
2373,Q10SAFE,4.0
2374,Q10SAFE,4.0
2375,Q10SAFE,5.0
2377,Q10SAFE,5.0
2378,Q10SAFE,5.0
2379,Q10SAFE,5.0
2380,Q10SAFE,4.0
2381,Q10SAFE,5.0
2382,Q10SAFE,4.0
2383,Q10SAFE,5.0
2384,Q10SAFE,5.0
2385,Q10SAFE,3.0
2386,Q10SAFE,5.0
2387,Q10SAFE,4.0
2388,Q10SAFE,4.0
2389,Q10SAFE,4.0
2390,Q10SAFE,5.0
2391,Q10SAFE,3.0
2392,Q10SAFE,5.0
2393,Q10SAFE,5.0
2394,Q10SAFE,4.0
2395,Q10SAFE,4.0
2396,Q10SAFE,5.0
2397,Q10SAFE,3.0
2398,Q10SAFE,3.0
2399,Q10SAFE,5.0
2400,Q10SAFE,4.0
2401,Q10SAFE,5.0
2402,Q10SAFE,5.0
2403,Q10SAFE,5.0
2404,Q10SAFE,5.0
2405,Q10SAFE,5.0
2406,Q10SAFE,5.0
2407,Q10SAFE,5.0
2408,Q10SAFE,5.0
2409,Q10SAFE,5.0
2410,Q10SAFE,4.0
2411,Q10SAFE,4.0
2412,Q10SAFE,5.0
2413,Q10SAFE,5.0
2414,Q10SAFE,5.0
2415,Q10SAFE,5.0
2416,Q10SAFE,5.0
2417,Q10SAFE,5.0
2418,Q10SAFE,5.0
2419,Q10SAFE,3.0
2420,Q10SAFE,4.0
2421,Q10SAFE,5.0
2422,Q10SAFE,5.0
2752,Q10SAFE,3.0
2423,Q10SAFE,4.0
2424,Q10SAFE,5.0
2425,Q10SAFE,5.0
2426,Q10SAFE,5.0
2427,Q10SAFE,5.0
2428,Q10SAFE,3.0
2429,Q10SAFE,3.0
2430,Q10SAFE,5.0
2431,Q10SAFE,4.0
2432,Q10SAFE,5.0
2433,Q10SAFE,3.0
2434,Q10SAFE,5.0
2435,Q10SAFE,5.0
2436,Q10SAFE,4.0
2437,Q10SAFE,4.0
2438,Q10SAFE,5.0
2439,Q10SAFE,5.0
2440,Q10SAFE,5.0
2441,Q10SAFE,4.0
2442,Q10SAFE,4.0
2443,Q10SAFE,5.0
2444,Q10SAFE,5.0
2445,Q10SAFE,4.0
2446,Q10SAFE,5.0
2447,Q10SAFE,5.0
2448,Q10SAFE,4.0
2449,Q10SAFE,3.0
2450,Q10SAFE,4.0
2451,Q10SAFE,5.0
2452,Q10SAFE,4.0
2453,Q10SAFE,4.0
2454,Q10SAFE,3.0
2455,Q10SAFE,5.0
2456,Q10SAFE,4.0
2457,Q10SAFE,5.0
2458,Q10SAFE,4.0
2459,Q10SAFE,3.0
2460,Q10SAFE,4.0
2461,Q10SAFE,3.0
2462,Q10SAFE,5.0
2463,Q10SAFE,5.0
2464,Q10SAFE,4.0
2465,Q10SAFE,5.0
2466,Q10SAFE,5.0
2467,Q10SAFE,4.0
2468,Q10SAFE,4.0
2469,Q10SAFE,4.0
2470,Q10SAFE,3.0
2471,Q10SAFE,4.0
2472,Q10SAFE,3.0
2473,Q10SAFE,4.0
2474,Q10SAFE,5.0
2475,Q10SAFE,4.0
2476,Q10SAFE,4.0
2477,Q10SAFE,5.0
2478,Q10SAFE,5.0
2479,Q10SAFE,4.0
2480,Q10SAFE,4.0
2482,Q10SAFE,4.0
